nom,adresse,complement_adresse,code_postal,libelle_geographique,adresse_postale,lien,telephone,email,identifiant_deps_à_partir_de_2022,code_du_reseau_de_bibliothèques,coordonnees_gps_lat_lon,departement,type_equipement_ou_lieu,region,nom_du_reseau_de_bibliotheques,nom_de_l_Illustre,surface_bibliotheque,rang,ident,libelle_EPCI,code_insee_epci,demographie_entree,demographie_sortie,demographie_détail,type
bibliothèque municipale,ecole la calade,,84110,seguret,ecole la calade 84110 seguret france,https://sll.vaucluse.fr/,,,,,"44.206311, 5.023222",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
ferme des arts,rue bernard noël,,84110,vaison-la-romaine,rue bernard noël 84110 vaison-la-romaine france,https://sll.vaucluse.fr/,,,,,"44.242887, 5.073455",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque mauric,route de mirabel,,84110,villedieu,route de mirabel 84110 villedieu france,https://sll.vaucluse.fr/,,,,,"44.289177, 5.035989",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque municipale,rue de l'ancienne mairie,,84120,beaumont de pertuis,rue de l'ancienne mairie 84120 beaumont de pertuis france,https://sll.vaucluse.fr/,,,,,"43.737513, 5.690094",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque,rue des ferrages,,84120,la bastidonne,rue des ferrages 84120 la bastidonne france,https://sll.vaucluse.fr/,,,,,"43.700202, 5.567777",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque, ,,84120,mirabeau,  84120 mirabeau france,https://sll.vaucluse.fr/,,,,,"43.702431, 5.65692",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque municipale,place st pierre,,84120,pertuis,place st pierre 84120 pertuis france,https://sll.vaucluse.fr/,,,,,"43.696226, 5.50255",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
le pontet bm,5 avenue pasteur,,84130,le pontet,5 avenue pasteur 84130 le pontet france,https://sll.vaucluse.fr/,,,,,"43.959877, 4.857316",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
conservatoire,"1-3, rue du général leclerc",,84140,avignon,"1-3, rue du général leclerc 84140 avignon france",https://conservatoiregrandavignon.com/,04 32 73 04 80,,cons_84007_21615,,"43.933904,4.882002",vaucluse,conservatoire,provence-alpes-côte d'azur,,,,21615,cons,ca du grand avignon (coga),"2,48E+08",,,,conservatoire
jonquieres,6 avenus biscarrat bombanel,,84150,jonquieres,6 avenus biscarrat bombanel 84150 jonquieres france,https://sll.vaucluse.fr/,,,,,"44.113471, 4.900688",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque,cours rigot,,84150,violes,cours rigot 84150 violes france,https://sll.vaucluse.fr/,,,,,"44.162044, 4.952813",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
bibliothèque municipale rené char,18 cours voltaire,,84160,cadenet,18 cours voltaire 84160 cadenet france,https://sll.vaucluse.fr/,,,,,"43.735784, 5.374391",vaucluse,bibliothèque,provence-alpes-côte d'azur,,,,,,,,,,,bibliothèque
